#       energy         x-proj    sigmax 
#          MeV             um        um 
     7.9432823      289.35379    5.8242 
     8.1283052      300.71678    6.0414 
     8.3176377      312.53861    6.2672 
     8.5113804      324.83814    6.5017 
     8.7096359      337.63503    6.7455 
     8.9125094      350.94976    6.9988 
     9.1201084      364.80365    7.2621 
      9.332543      379.21893    7.5357 
     9.5499259      394.21873    7.8201 
     9.7723722      409.82716    8.1156 
            10      426.06934    8.4229 
      10.23293      442.97143    8.7422 
     10.471285      460.56068    9.0741 
     10.715193      478.86549    9.4192 
     10.964782      497.91542    9.7779 
     11.220185       517.7413    10.151 
     11.481536      538.37521    10.538 
     11.748976      559.85061    10.941 
     12.022644      582.20233     11.36 
     12.302688      605.46667    11.796 
     12.589254      629.68144    12.249 
     12.882496      654.88605     12.72 
     13.182567      681.12153     13.21 
     13.489629      708.43065    13.719 
     13.803843      736.85798    14.248 
     14.125375      766.44993    14.799 
     14.454398      797.25487    15.371 
     14.791084       829.3232    15.967 
     15.135612      862.70744    16.586 
     15.488166      897.46229     17.23 
     15.848932      933.64476      17.9 
     16.218101      971.31425    18.596 
     16.595869      1010.5327    19.321 
     16.982437      1051.3645    20.074 
     17.378008      1093.8769    20.858 
     17.782794        1138.14    21.673 
     18.197009      1184.2267    22.521 
     18.620871       1232.213    23.403 
     19.054607      1282.1782     24.32 
     19.498446      1334.2049    25.275 
     19.952623       1388.379    26.268 
     20.417379      1444.7903    27.301 
     20.892961      1503.5322    28.375 
     21.379621       1564.702    29.493 
     21.877616      1628.4012    30.656 
     22.387211      1694.7356    31.866 
     22.908677      1763.8153    33.125 
     23.442288      1835.7553    34.435 
     23.988329      1910.6751    35.798 
     24.547089      1988.6995    37.216 
     25.118864      2069.9585    38.691 
     25.703958      2154.5876    40.227 
      26.30268      2242.7279    41.824 
     26.915348      2334.5267    43.487 
     27.542287      2430.1372    45.216 
     28.183829      2529.7193    47.017 
     28.840315      2633.4396     48.89 
     29.512092      2741.4718    50.839 
     30.199517      2853.9967    52.868 
     30.902954       2971.203     54.98 
     31.622777      3093.2873    57.177 
