#       energy         x-proj    sigmax 
#          MeV             um        um 
     1.6982437      6.0612019   0.21013 
     1.7378008      6.2361903   0.21262 
     1.7782794      6.4173754   0.21521 
     1.8197009      6.6049984   0.21791 
     1.8620871      6.7993101   0.22073 
     1.9054607      7.0005716   0.22368 
     1.9498446      7.2090545   0.22674 
     1.9952623      7.4250411   0.22994 
     2.0417379      7.6488253   0.23328 
     2.0892961      7.8807127   0.23677 
     2.1379621      8.1210212    0.2404 
     2.1877616      8.3700814    0.2442 
     2.2387211      8.6282373   0.24816 
     2.2908677      8.8958464   0.25229 
     2.3442288      9.1732807    0.2566 
     2.3988329      9.4609272    0.2611 
     2.4547089       9.759188    0.2658 
     2.5118864      10.068482    0.2707 
     2.5703958      10.389243   0.27581 
      2.630268      10.721925   0.28114 
     2.6915348      11.066999   0.28671 
     2.7542287      11.424952   0.29251 
     2.8183829      11.796296   0.29857 
     2.8840315      12.181558   0.30489 
     2.9512092       12.58129   0.31148 
     3.0199517      12.996064   0.31835 
     3.0902954      13.426476   0.32551 
     3.1622777      13.873146   0.33298 
     3.2359366      14.336717   0.34077 
     3.3113112      14.817859   0.34889 
     3.3884416      15.317271   0.35735 
     3.4673685      15.835678   0.36617 
     3.5481339      16.373833   0.37536 
     3.6307805      16.932522   0.38494 
     3.7153523      17.512561   0.39492 
      3.801894      18.114799   0.40531 
     3.8904514      18.740121   0.41613 
     3.9810717      19.389447   0.42741 
     4.0738028      20.063732   0.43915 
     4.1686938      20.763973   0.45137 
     4.2657952      21.491205    0.4641 
     4.3651583      22.246508   0.47734 
     4.4668359      23.031002   0.49113 
     4.5708819      23.845856   0.50548 
     4.6773514      24.692284   0.52042 
     4.7863009      25.571552   0.53596 
     4.8977882      26.484976   0.55214 
     5.0118723      27.433925   0.56896 
     5.1286138      28.419826   0.58647 
     5.2480746      29.444163   0.60468 
      5.370318      30.508481   0.62362 
     5.4954087      31.614389   0.64333 
     5.6234133       32.76356   0.66382 
     5.7543994      33.957738   0.68513 
     5.8884366      35.198737    0.7073 
     6.0255959      36.488446   0.73035 
       6.16595      37.828831   0.75432 
     6.3095734      39.221939   0.77924 
     6.4565423      40.669902   0.80515 
     6.6069345      42.174939    0.8321 
     6.7608298       43.73936   0.86011 
     6.9183097      45.365572   0.88923 
     7.0794578      47.056077   0.91951 
     7.2443596      48.813486   0.95099 
     7.4131024      50.640512   0.98372 
     7.5857758      52.539984    1.0177 
     7.7624712      54.514845    1.0531 
     7.9432823      56.568161    1.0899 
     8.1283052      58.703125    1.1281 
     8.3176377      60.923061    1.1678 
     8.5113804      63.231431    1.2091 
     8.7096359       65.63184    1.2521 
     8.9125094      68.128041    1.2967 
     9.1201084      70.723944    1.3431 
      9.332543      73.423621    1.3914 
     9.5499259      76.231312    1.4415 
     9.7723722      79.151431    1.4936 
            10      82.188579    1.5478 
      10.23293      85.347544    1.6042 
     10.471285      88.633314    1.6627 
     10.715193      92.051085    1.7236 
     10.964782      95.606267    1.7869 
     11.220185      99.304496    1.8527 
     11.481536      103.15164    1.9211 
     11.748976      107.15382    1.9922 
     12.022644      111.31739    2.0662 
     12.302688      115.64899    2.1431 
     12.589254      120.15553     2.223 
     12.882496      124.84421    2.3061 
     13.182567      129.72252    2.3925 
     13.489629      134.79826    2.4824 
     13.803843      140.07957    2.5758 
     14.125375      145.57493    2.6729 
     14.454398      151.29315     2.774 
     14.791084      157.24343     2.879 
     15.135612      163.43535    2.9882 
     15.488166      169.87888    3.1018 
     15.848932      176.58441    3.2199 
     16.218101      183.56277    3.3428 
     16.595869      190.82524    3.4705 
     16.982437      198.38356    3.6033 
     17.378008      206.24998    3.7415 
     17.782794      214.43726    3.8852 
     18.197009      222.95866    4.0347 
     18.620871      231.82804    4.1901 
     19.054607      241.05982    4.3518 
     19.498446      250.66901    4.5199 
     19.952623      260.67127    4.6948 
     20.417379      271.08291    4.8768 
     20.892961      281.92092     5.066 
     21.379621        293.203    5.2629 
     21.877616      304.94759    5.4677 
     22.387211      317.17392    5.6807 
     22.908677      329.90201    5.9023 
     23.442288      343.15271    6.1329 
     23.988329      356.94778    6.3727 
     24.547089      371.30986    6.6222 
     25.118864      386.26256    6.8818 
     25.703958      401.83046    7.1519 
      26.30268       418.0392    7.4329 
     26.915348      434.91548    7.7253 
     27.542287      452.48712    8.0295 
     28.183829      470.78312     8.346 
     28.840315      489.83369    8.6753 
     29.512092      509.67033     9.018 
     30.199517      530.32584    9.3746 
     30.902954      551.83441    9.7457 
     31.622777      574.23167    10.132 
     32.359366      597.55475    10.534 
     33.113112      621.84235    10.952 
     33.884416       647.1348    11.387 
     34.673685       673.4741     11.84 
     35.481339      700.90407    12.311 
     36.307805      729.47033    12.801 
     37.153523      759.22046    13.312 
      38.01894      790.20402    13.843 
     38.904514      822.47269    14.396 
     39.810717      856.08029    14.972 
     40.738028      891.08295    15.571 
     41.686938      927.53915    16.194 
     42.657952      965.50985    16.843 
     43.651583      1005.0586    17.519 
     44.668359      1046.2515    18.222 
     45.708819      1089.1577    18.954 
     46.773514      1133.8491    19.715 
     47.863009      1180.4006    20.508 
     48.977882      1228.8904    21.334 
     50.118723      1279.3999    22.193 
     51.286138      1332.0141    23.088 
     52.480746      1386.8213    24.019 
      53.70318      1443.9138    24.989 
     54.954087      1503.3878    25.999 
     56.234133      1565.3435     27.05 
     57.543994      1629.8852    28.144 
     58.884366      1697.1219    29.283 
     60.255959       1767.167    30.469 
       61.6595      1840.1389    31.704 
     63.095734      1916.1608    32.989 
     64.565423      1995.3612    34.328 
     66.069345      2077.8742    35.722 
     67.608298      2163.8395    37.173 
     69.183097      2253.4025    38.684 
     70.794578      2346.7151    40.258 
     72.443596      2443.9355    41.896 
     74.131024      2545.2286    43.602 
     75.857758      2650.7663    45.379 
     77.624712      2760.7279    47.229 
     79.432823      2875.3002    49.156 
