#       energy         x-proj    sigmax 
#          MeV             um        um 
    0.91201084       3.063363   0.19419 
     0.9332543      3.1288458   0.19493 
    0.95499259      3.1962939   0.19568 
    0.97723722      3.2657769   0.19646 
             1      3.3373667   0.19726 
      1.023293      3.4111379   0.19808 
     1.0471285      3.4871678   0.19893 
     1.0715193      3.5655368   0.19981 
     1.0964782       3.646328   0.20071 
     1.1220185       3.729628   0.20164 
     1.1481536      3.8155262    0.2026 
     1.1748976      3.9041159   0.20359 
     1.2022644      3.9954936   0.20462 
     1.2302688      4.0897599   0.20568 
     1.2589254      4.1870189   0.20678 
     1.2882496       4.287379   0.20792 
     1.3182567      4.3909528   0.20909 
     1.3489629      4.4978574   0.21031 
     1.3803843      4.6082145   0.21157 
     1.4125375      4.7221505   0.21288 
     1.4454398      4.8397971   0.21424 
     1.4791084      4.9612911   0.21565 
     1.5135612      5.0867748   0.21711 
     1.5488166      5.2163963   0.21863 
     1.5848932      5.3503097   0.22021 
     1.6218101      5.4886752   0.22185 
     1.6595869      5.6316596   0.22356 
     1.6982437      5.7794365   0.22533 
     1.7378008      5.9321864   0.22718 
     1.7782794      6.0900973    0.2291 
     1.8197009      6.2533649    0.2311 
     1.8620871      6.4221927   0.23318 
     1.9054607      6.5967925   0.23535 
     1.9498446      6.7773848   0.23761 
     1.9952623      6.9641992   0.23997 
     2.0417379      7.1574743   0.24242 
     2.0892961      7.3574588   0.24498 
     2.1379621      7.5644112   0.24765 
     2.1877616      7.7786006   0.25044 
     2.2387211      8.0003071   0.25335 
     2.2908677       8.229822   0.25638 
     2.3442288      8.4674486   0.25955 
     2.3988329      8.7135023   0.26285 
     2.4547089      8.9683112    0.2663 
     2.5118864      9.2322168    0.2699 
     2.5703958      9.5055743   0.27366 
      2.630268      9.7887531   0.27759 
     2.6915348      10.082138   0.28168 
     2.7542287      10.386128   0.28597 
     2.8183829      10.701139   0.29044 
     2.8840315      11.027604   0.29511 
     2.9512092      11.365973   0.29998 
     3.0199517      11.716714   0.30508 
     3.0902954      12.080313    0.3104 
     3.1622777      12.457277   0.31595 
     3.2359366      12.848131   0.32175 
     3.3113112      13.253423   0.32781 
     3.3884416      13.673722   0.33413 
     3.4673685      14.109621   0.34073 
     3.5481339      14.561735   0.34762 
     3.6307805      15.030704   0.35482 
     3.7153523      15.517195   0.36233 
      3.801894      16.021899   0.37016 
     3.8904514      16.545537   0.37834 
     3.9810717      17.088859   0.38687 
     4.0738028      17.652643   0.39577 
     4.1686938        18.2377   0.40506 
     4.2657952      18.844873   0.41474 
     4.3651583      19.475038   0.42484 
     4.4668359      20.129107   0.43537 
     4.5708819       20.80803   0.44635 
     4.6773514      21.512792   0.45779 
     4.7863009      22.244421   0.46972 
     4.8977882      23.003984   0.48215 
     5.0118723      23.792593    0.4951 
     5.1286138      24.611403   0.50859 
     5.2480746      25.461618   0.52265 
      5.370318      26.344488    0.5373 
     5.4954087      27.261317   0.55255 
     5.6234133      28.213458   0.56843 
     5.7543994      29.202323   0.58497 
     5.8884366      30.229377   0.60219 
     6.0255959      31.296149   0.62011 
       6.16595      32.404227   0.63877 
     6.3095734      33.555266   0.65819 
     6.4565423      34.750986   0.67841 
     6.6069345      35.993179   0.69944 
     6.7608298       37.28371   0.72133 
     6.9183097       38.62452    0.7441 
     7.0794578      40.017628   0.76779 
     7.2443596      41.465139   0.79244 
     7.4131024      42.969242   0.81808 
     7.5857758      44.532214   0.84476 
     7.7624712      46.156429    0.8725 
     7.9432823      47.844356   0.90136 
     8.1283052      49.598567   0.93137 
     8.3176377      51.421737   0.96258 
     8.5113804      53.316654   0.99504 
     8.7096359      55.286219    1.0288 
     8.9125094      57.333454    1.0639 
     9.1201084      59.461502    1.1004 
      9.332543      61.673638    1.1383 
     9.5499259      63.973273    1.1778 
     9.7723722      66.363956    1.2188 
            10      68.849383    1.2615 
      10.23293      71.433405    1.3059 
     10.471285      74.120029     1.352 
     10.715193      76.913428    1.3999 
     10.964782      79.817948    1.4498 
     11.220185      82.838115    1.5016 
     11.481536      85.978642    1.5555 
     11.748976      89.244437    1.6116 
     12.022644      92.640609    1.6698 
     12.302688      96.172482    1.7304 
     12.589254      99.845598    1.7934 
     12.882496      103.66573    1.8589 
     13.182567      107.63889     1.927 
     13.489629      111.77134    1.9978 
     13.803843      116.06959    2.0714 
     14.125375      120.54045    2.1479 
     14.454398      125.19097    2.2275 
     14.791084      130.02854    2.3102 
     15.135612      135.06082    2.3963 
     15.488166       140.2958    2.4857 
     15.848932      145.74181    2.5788 
     16.218101      151.40751    2.6755 
     16.595869      157.30195    2.7761 
     16.982437      163.43451    2.8807 
     17.378008        169.815    2.9895 
     17.782794      176.45363    3.1026 
     18.197009      183.36102    3.2202 
     18.620871      190.54826    3.3426 
     19.054607      198.02686    3.4698 
     19.498446      205.80886    3.6021 
     19.952623      213.90676    3.7397 
     20.417379       222.3336    3.8829 
     20.892961      231.10297    4.0317 
     21.379621      240.22902    4.1866 
     21.877616      249.72649    4.3476 
     22.387211      259.61073    4.5151 
     22.908677      269.89774    4.6893 
     23.442288       280.6042    4.8706 
     23.988329      291.74745    5.0591 
     24.547089       303.3456    5.2552 
     25.118864      315.41748    5.4592 
     25.703958      327.98274    5.6714 
      26.30268      341.06182    5.8922 
     26.915348      354.67605    6.1219 
     27.542287      368.84763    6.3608 
     28.183829      383.59969    6.6094 
     28.840315      398.95634     6.868 
     29.512092       414.9427    7.1371 
     30.199517      431.58494     7.417 
     30.902954      448.91031    7.7083 
     31.622777      466.94724    8.0114 
     32.359366      485.72532    8.3267 
     33.113112      505.27541    8.6548 
     33.884416      525.62963    8.9962 
     34.673685      546.82149    9.3515 
     35.481339      568.88588    9.7212 
     36.307805      591.85916    10.106 
     37.153523      615.77923    10.506 
      38.01894      640.68556    10.923 
     38.904514      666.61932    11.356 
     39.810717      693.62336    11.808 
     40.738028      721.74238    12.277 
     41.686938      751.02293    12.766 
     42.657952      781.51355    13.274 
     43.651583      813.26478    13.804 
     44.668359      846.32933    14.355 
     45.708819       880.7621    14.928 
     46.773514      916.62034    15.525 
     47.863009      953.96368    16.146 
     48.977882      992.85427    16.793 
     50.118723      1033.3569    17.466 
     51.286138       1075.539    18.166 
     52.480746      1119.4711    18.896 
      53.70318      1165.2264    19.655 
     54.954087      1212.8813    20.445 
     56.234133      1262.5155    21.268 
     57.543994      1314.2121    22.124 
     58.884366      1368.0574    23.016 
     60.255959      1424.1418    23.944 
       61.6595      1482.5591     24.91 
     63.095734      1543.4074    25.916 
     64.565423      1606.7887    26.963 
     66.069345      1672.8094    28.054 
     67.608298      1741.5806    29.189 
     69.183097      1813.2177    30.371 
     70.794578      1887.8414    31.601 
     72.443596      1965.5771    32.883 
     74.131024      2046.5559    34.217 
     75.857758      2130.9141    35.606 
     77.624712      2218.7941    37.052 
     79.432823      2310.3441    38.558 
