#       energy         x-proj    sigmax 
#          MeV             um        um 
    0.47863009      4.1310656   0.22875 
    0.48977882      4.2291107   0.23028 
    0.50118723      4.3304559   0.23185 
    0.51286138       4.435233   0.23348 
    0.52480746      4.5435788   0.23517 
     0.5370318      4.6556351   0.23691 
    0.54954087      4.7715488   0.23872 
    0.56234133      4.8914722   0.24059 
    0.57543994      5.0155634   0.24252 
    0.58884366      5.1439857   0.24453 
    0.60255959      5.2769086   0.24662 
      0.616595      5.4145076   0.24878 
    0.63095734      5.5569642   0.25103 
    0.64565423      5.7044667   0.25336 
    0.66069345      5.8572096   0.25578 
    0.67608298      6.0153946    0.2583 
    0.69183097      6.1792302   0.26092 
    0.70794578      6.3489323   0.26364 
    0.72443596      6.5247243   0.26647 
    0.74131024      6.7068376   0.26942 
    0.75857758      6.8955113   0.27249 
    0.77624712      7.0909932   0.27568 
    0.79432823      7.2935394     0.279 
    0.81283052      7.5034153   0.28246 
    0.83176377      7.7208955   0.28607 
    0.85113804      7.9462641   0.28982 
    0.87096359      8.1798154   0.29373 
    0.89125094      8.4218539    0.2978 
    0.91201084       8.672695   0.30204 
     0.9332543      8.9326655   0.30645 
    0.95499259      9.2021035   0.31105 
    0.97723722      9.4813595   0.31584 
             1      9.7707965   0.32083 
      1.023293      10.070791   0.32603 
     1.0471285      10.381732   0.33144 
     1.0715193      10.704024   0.33708 
     1.0964782      11.038086   0.34295 
     1.1220185      11.384353   0.34906 
     1.1481536      11.743274   0.35543 
     1.1748976      12.115317   0.36205 
     1.2022644      12.500966   0.36894 
     1.2302688      12.900724   0.37612 
     1.2589254      13.315112   0.38359 
     1.2882496      13.744672   0.39135 
     1.3182567      14.189966   0.39944 
     1.3489629      14.651576   0.40784 
     1.3803843      15.130109   0.41659 
     1.4125375      15.626193   0.42568 
     1.4454398      16.140481   0.43514 
     1.4791084      16.673652   0.44497 
     1.5135612      17.226409   0.45519 
     1.5488166      17.799484   0.46581 
     1.5848932      18.393638   0.47684 
     1.6218101      19.009661   0.48831 
     1.6595869      19.648373   0.50023 
     1.6982437      20.310628   0.51261 
     1.7378008      20.997312   0.52546 
     1.7782794      21.709347   0.53882 
     1.8197009      22.447691   0.55269 
     1.8620871       23.21334   0.56709 
     1.9054607      24.007328   0.58204 
     1.9498446      24.830733   0.59756 
     1.9952623      25.684673   0.61367 
     2.0417379      26.570313    0.6304 
     2.0892961      27.488862   0.64776 
     2.1379621      28.441579   0.66577 
     2.1877616      29.429772   0.68447 
     2.2387211      30.454804   0.70387 
     2.2908677      31.518088   0.72401 
     2.3442288      32.621099    0.7449 
     2.3988329      33.765367   0.76657 
     2.4547089      34.952486   0.78906 
     2.5118864      36.184113   0.81239 
     2.5703958      37.461971   0.83659 
      2.630268      38.787854    0.8617 
     2.6915348      40.163628   0.88775 
     2.7542287      41.591234   0.91477 
     2.8183829       43.07269    0.9428 
     2.8840315      44.610099   0.97188 
     2.9512092      46.205645     1.002 
     3.0199517      47.861604    1.0333 
     3.0902954      49.580342    1.0658 
     3.1622777       51.36432    1.0994 
     3.2359366      53.216103    1.1344 
     3.3113112      55.138355    1.1706 
     3.3884416      57.133851    1.2082 
     3.4673685      59.205478    1.2472 
     3.5481339      61.356241    1.2876 
     3.6307805      63.589267    1.3296 
     3.7153523      65.907809    1.3731 
      3.801894      68.315254    1.4182 
     3.8904514      70.815125    1.4651 
     3.9810717      73.411092    1.5137 
     4.0738028      76.106971    1.5641 
     4.1686938      78.906736    1.6164 
     4.2657952      81.814522    1.6707 
     4.3651583      84.834633     1.727 
     4.4668359      87.971549    1.7855 
     4.5708819      91.229933    1.8461 
     4.6773514       94.61464    1.9091 
     4.7863009      98.130722    1.9744 
     4.8977882      101.78344    2.0422 
     5.0118723      105.57826    2.1125 
     5.1286138      109.52089    2.1856 
     5.2480746      113.61727    2.2613 
      5.370318      117.87355      2.34 
     5.4954087      122.29619    2.4217 
     5.6234133      126.89186    2.5064 
     5.7543994      131.66753    2.5944 
     5.8884366      136.63047    2.6857 
     6.0255959      141.78822    2.7806 
       6.16595      147.14864     2.879 
     6.3095734      152.71993    2.9812 
     6.4565423      158.51059    3.0874 
     6.6069345      164.52952    3.1976 
     6.7608298      170.78594     3.312 
     6.9183097      177.28948    3.4308 
     7.0794578      184.05015    3.5542 
     7.2443596      191.07838    3.6824 
     7.4131024      198.38503    3.8154 
     7.5857758      205.98142    3.9537 
     7.7624712       213.8793    4.0972 
     7.9432823      222.09096    4.2463 
     8.1283052      230.62914    4.4012 
     8.3176377      239.50715    4.5621 
     8.5113804      248.73883    4.7293 
     8.7096359       258.3386    4.9029 
     8.9125094      268.32147    5.0833 
     9.1201084      278.70308    5.2707 
